dex_id,version_id,dex_entry
79,10,"It is always vacantly lost in thought, but no one knows what it is thinking about. It is good at fishing with its tail."
79,11,Incredibly slow and dopey. It takes five seconds for it to feel pain when under attack.
79,12,"Although slow, it is skilled at fishing with its tail. It does not feel pain if its tail is bitten."
79,15,"It lazes vacantly near water. If something bites its tail, it won’t even notice for a whole day."
79,16,"A sweet sap leaks from its tail’s tip. Although not nutritious, the tail is pleasant to chew on."
79,25,"Slowpoke uses its tail to catch prey by dipping it in water at the side of a river. However, this Pokémon often forgets what it’s doing and often spends entire days just loafing at water’s edge."
79,27,"Its long tail often breaks off. It doesn’t really feel any pain, though, and the tail grows back, so Slowpoke isn’t particularly bothered."
79,28,Alolan home cooking involves drying Slowpoke tails and then simmering them into a salty stew.
79,29,"There are some places where Slowpoke is worshiped because of a long-standing belief that whenever Slowpoke yawns, it rains."
79,30,"Although their tails, which fall off naturally, can easily be found lying around, they’re a precious ingredient for cooking."
79,31,Incredibly slow and sluggish. It is quite content to loll about without worrying about the time.
79,33,"Slow-witted and oblivious, this Pokémon won’t feel any pain if its tail gets eaten. It won’t notice when its tail grows back, either."
79,34,"When this Pokémon’s tail is soaked in water, sweetness seeps from it. Slowpoke uses this trait to lure in and fish up other Pokémon."
80,1,The SHELLDER that is latched onto SLOWPOKE's tailis said to feed on the host's left over scraps.
80,3,"Lives lazily by the sea. If the SHELLDER on itstail comes off, it becomes a SLOWPOKE again."
80,4,"If the tail-biting SHELLDER is thrown off in a harshbattle, it reverts to being an ordi­ nary SLOWPOKE."
80,5,"Naturally dull to begin with, it lost its abilityto feel pain due to SHELLDER's seeping poison."
80,6,An attached SHELLDER won't let go because of thetasty flavor that oozes out of its tail.
80,7,"SLOWBRO’s tail has a SHELLDER firmly attached with a bite. As a result, the tail can’t be used for fishing anymore.This causes SLOWBRO to grudgingly swim and catch prey instead."
80,9,"Its tail has a SHELLDER firmly attached with a bite. As a result, the tail can’t be used for fishing anymore. This forces it to reluctantly swim and catch prey."
80,10,"When a SLOWPOKE went hunting in the sea, its tail was bitten by a SHELLDER. That made it evolve into SLOWBRO."
80,11,The SHELLDER that latches onto SLOWPOKE’s tail is said to feed on the host’s leftover scraps.
80,12,"Though usually dim witted, it seems to become inspired if the SHELLDER on its tail bites down."
80,15,"If the tail-biting SHELLDER is thrown off in a harsh battle, it reverts to being an ordinary SLOWPOKE."
80,16,"Naturally dull to begin with, it lost its ability to feel pain due to SHELLDER’s seeping poison."
80,17,"Though usually dim witted, it seems to become inspired if the Shellder on its tail bites down."
80,23,An attached Shellder won’t let go because of the tasty flavor that oozes out of its tail.
80,24,"When a Slowpoke went hunting in the sea, its tail was bitten by a Shellder. That made it evolve into Slowbro."
80,25,"Slowbro’s tail has a Shellder firmly attached with a bite. As a result, the tail can’t be used for fishing anymore. This causes Slowbro to grudgingly swim and catch prey instead."
80,27,"It spaces out while gazing at the sea. With Shellder’s poison flowing through its body, it becomes even spacier."
80,28,"Whenever Shellder bites down hard on its tail, it gives Slowbro a flash of inspiration...which it forgets a moment later."
80,29,"Spacing out is basically all it does. It turns back into Slowpoke if its tail, along with Shellder, breaks off."
80,30,"Shellder, in its greed to suck out more and more sweetness from Slowbro’s tail, has metamorphosed into a spiral-shaped shell."
80,31,"Lives lazily by the sea. If the Shellder on its tail comes off, it becomes a Slowpoke again."
80,33,Slowpoke became Slowbro when a Shellder bit on to its tail. Sweet flavors seeping from the tail make the Shellder feel as if its life is a dream.
80,34,"Being bitten by a Shellder shocked this Pokémon into standing on two legs. If the Shellder lets go, it seems Slowbro will turn back into a Slowpoke."
81,1,Uses anti-gravity to stay suspended. Appears withoutwarning and uses THUNDER WAVE and similar moves.
81,3,It is born with the ability to defy gravity. Itfloats in air on powerful electro­ magnetic waves.
81,4,It is attracted by electromagnetic waves. It mayapproach trainers if they are using their POKéGEAR.
81,5,The units at the sides of its body generate anti­gravity energy to keep it aloft in the air.
81,6,The electricity emitted by the units on each sideof its body cause it to become a strong magnet.
81,7,"MAGNEMITE attaches itself to power lines to feed on electricity. If your house has a power outage,check your circuit breakers. You may find a large number of this POKéMON clinging to the breaker box."
81,8,MAGNEMITE floats in the air by emitting electromagnetic waves from the units at its sides. These waves block gravity.This POKéMON becomes incapable of flight if its internal electrical supply is depleted.
81,9,The units at its sides are extremely powerful magnets. They generate enough magnetism to draw in iron objects from over 300 feet away.
81,10,It moves while constantly hovering. It discharges THUNDER WAVE and so on from the units at its sides.
81,11,Uses antigravity to stay suspended. Appears without warning and uses THUNDER WAVE and similar moves.
81,12,The units at its sides generate electromagnetic waves that keep it airborne. It feeds on electricity.
81,14,"The faster the units at its sides rotate, the greater the magnetic force they generate."
81,15,It is attracted by electromagnetic waves. It may approach Trainers if they are using their Pokégear.
81,16,The units at the sides of its body generate antigravity energy to keep it aloft in the air.
81,21,"The electromagnetic waves emitted by the units at the sides of its head expel antigravity, which allows it to float."
81,24,It moves while constantly hovering. It discharges Thunder Wave and so on from the units at its sides.
81,25,"Magnemite attaches itself to power lines to feed on electricity. If your house has a power outage, check your circuit breakers. You may find a large number of this Pokémon clinging to the breaker box."
81,26,Magnemite floats in the air by emitting electromagnetic waves from the units at its sides. These waves block gravity. This Pokémon becomes incapable of flight if its internal electrical supply is depleted.
81,27,They gather in places where electricity is available. They can be found clinging to the steel towers used to support power lines.
81,28,"It sends out electromagnetic waves, which let it float through the air. Touching it while it’s eating electricity will give you a full-body shock."
81,29,"It’s frequently the cause of power outages, which is why some power plants send out electrical signals that it can’t stand."
81,30,"Perhaps because electrical lines are often buried these days, the number of Magnemite attacks on power plants has increased."
81,31,It is hatched with the ability to defy gravity. It floats while emitting powerful electromagnetic waves.
81,33,"At times, Magnemite runs out of electricity and ends up on the ground. If you give batteries to a grounded Magnemite, it’ll start moving again."
81,34,"It subsists on electricity. As Magnemite flies, it emits electromagnetic waves from the units on each side of its body."
82,1,Formed by several MAGNEMITEs linked together. Theyfrequently appear when sunspots flare up.
82,3,"Generates strange radio signals. It raises the tem­perature by 3.6F degrees within 3,300 feet."
82,4,Three MAGNEMITE are linked by a strong magneticforce. Earaches will occur if you get too close.
82,5,"The MAGNEMITE are united by a mag­ netism so power­ful, it dries all moisture in its vicinities."
82,6,"When many MAGNETON gather together, theresulting magnetic storm disrupts radio waves."
82,7,"MAGNETON emits a powerful magnetic force that is fatal to mechanical devices. As a result, large cities soundsirens to warn citizens of large-scale outbreaks of this POKéMON."
82,8,"MAGNETON emits a powerful magnetic force that is fatal to electronics and precision instruments. Because ofthis, it is said that some towns warn people to keep this POKéMON inside a POKé BALL."
82,9,"It is actually three MAGNEMITE linked by magnetism. It generates powerful radio waves that raise temperatures by 3.6 degrees F within a 3,300-foot radius."
82,10,A linked cluster formed of several MAGNEMITE. It discharges powerful magnetic waves at high voltage.
82,11,Formed by several MAGNEMITE linked together. They frequently appear when sunspots flare up.
82,12,It is actually three MAGNEMITE linked by magnetism. A group can set off a magnetic storm.
82,14,Many mysteriously appear when more sunspots dot the sun. They stop TV sets from displaying properly.
82,15,Three MAGNEMITE are linked by a strong magnetic force. Earaches will occur if you get too close.
82,16,"The MAGNEMITE are united by a magnetism so powerful, it dries all moisture in its vicinity."
82,21,The stronger electromagnetic waves from the three linked Magnemite are enough to dry out surrounding moisture.
82,23,A linked cluster formed of several Magnemite. It discharges powerful magnetic waves at high voltage.
82,24,"Generates strange radio signals. It raises the temperature by 3.6 degrees Fahrenheit within 3,300 feet."
82,25,"Magneton emits a powerful magnetic force that is fatal to mechanical devices. As a result, large cities sound sirens to warn citizens of large-scale outbreaks of this Pokémon."
82,26,"Magneton emits a powerful magnetic force that is fatal to electronics and precision instruments. Because of this, it is said that some towns warn people to keep this Pokémon inside a Poké Ball."
82,27,"When three Magnemite link together, their brains also become one. They do not become three times more intelligent."
82,28,"It has about three times the electrical power of Magnemite. For some reason, outbreaks of this Pokémon happen when lots of sunspots appear."
82,29,"Delicate equipment can malfunction in areas inhabited by Magneton, which send out mysterious electrical signals."
82,30,"When rain clouds form, many Magneton gather in high places to wait for lightning to strike."
82,33,This Pokémon is three Magnemite that have linked together. Magneton sends out powerful radio waves to study its surroundings.
82,34,This Pokémon is constantly putting out a powerful magnetic force. Most computers go haywire when a Magneton approaches.
83,1,The sprig of green onions it holds is itsweapon. It is used much like a metal sword.
83,3,"Lives where reedy plants grow. They are rarely seen,so it's thought their numbers are decreasing."
83,4,"If anyone tries to disturb where the essential plantsticks grow, it uses its own stick to thwart them."
83,5,"If it eats the plant stick it carries as emer­gency rations, it runs off in search of a new stick."
83,6,"In order to pre­ vent their extinction, morepeople have made an effort to breed these POKéMON."
83,7,"FARFETCH’D is always seen with a stick from a plant of some sort. Apparently, there are good sticks and bad sticks.This POKéMON has been known to fight with others over sticks."
83,9,"It is always seen with a stick from a plant. Apparently, there are good sticks and bad sticks. This POKéMON occasionally fights with others over choice sticks."
83,10,It always walks about with a plant stalk clamped in its beak. The stalk is used for building its nest.
83,11,The plant stalk it holds is its weapon. The stalk is used like a sword to cut all sorts of things.
83,12,It can’t live without the stalk it holds. That’s why it defends the stalk from attackers with its life.
83,15,"If anyone tries to disturb where the essential plant stalks grow, it uses its own stalk to thwart them."
83,16,"If it eats the plant stalk it carries as emergency rations, it runs off in search of a new stalk."
83,25,"Farfetch’d is always seen with a stalk from a plant of some sort. Apparently, there are good stalks and bad stalks. This Pokémon has been known to fight with others over stalks."
83,31,"They live where reedy plants grow. Farfetch’d are rarely seen, so it’s thought their numbers are decreasing."
83,33,"The stalk this Pokémon carries in its wings serves as a sword to cut down opponents. In a dire situation, the stalk can also serve as food."
83,34,"They use a plant stalk as a weapon, but not all of them use it in the same way. Several distinct styles of stalk fighting have been observed."
84,1,A bird that makes up for its poor flying with itsfast foot speed. Leaves giant footprints.
84,3,"Its short wings make flying dif­ ficult. Instead,this POKéMON runs at high speed on developed legs."
84,4,"By alternately raising and lower­ ing its two heads,it balances itself to be more stable while running."
84,5,"It races through grassy plains with powerful strides,leaving footprints up to four inches deep."
84,6,"It lives on a grassy plain where it can see a longway. If it sees an enemy, it runs away at 60 mph."
84,7,"DODUO’s two heads never sleep at the same time. Its two heads take turns sleeping,so one head can always keep watch for enemies while the other one sleeps."
84,8,"DODUO’s two heads contain completely identical brains. A scientific study reported that onrare occasions, there will be examples of this POKéMON possessing different sets of brains."
84,9,"Even while eating or sleeping, one of the heads remains always vigilant for any sign of danger. When threatened, it flees at over 60 miles per hour."
84,10,A two-headed POKéMON that was discovered as a sudden mutation. It runs at a pace of over 60 miles per hour.
84,11,A bird that makes up for its poor flying with its fast foot speed. Leaves giant footprints.
84,12,The brains in its two heads appear to communicate emotions to each other with a telepathic power.
84,15,"By alternately raising and lowering its two heads, it balances itself to be more stable while running."
84,16,"It races through grassy plains with powerful strides, leaving footprints up to four inches deep."
84,23,A two-headed Pokémon that was discovered as a sudden mutation. It runs at a pace of over 60 miles per hour.
84,25,"Doduo’s two heads never sleep at the same time. Its two heads take turns sleeping, so one head can always keep watch for enemies while the other one sleeps."
84,26,"Doduo’s two heads contain completely identical brains. A scientific study reported that on rare occasions, there will be examples of this Pokémon possessing different sets of brains."
84,31,"Its short wings make flying difficult. Instead, this Pokémon runs at high speed on developed legs."
85,1,"Uses its three brains to execute complex plans.While two heads sleep, one head stays awake."
85,3,One of DODUO's 2 heads splits to form a uniquespecies. It runs close to 40 MPH in prairies.
85,4,"It collects data  and plans three times as wisely,but it may think too much and be­ come immobilized."
85,5,"If one of the heads gets to eat, the others will besatisfied, too, and they will stop squabbling."
85,6,An enemy that takes its eyes off any of the threeheads--even for a second--will get pecked severely.
85,7,Watch out if DODRIO’s three heads are looking in three separate directions. It’s a sure sign that it is on its guard.Don’t go near this POKéMON if it’s being wary - it may decide to peck you.
85,8,"Apparently, the heads aren’t the only parts of the body that DODRIO has three of.It has three sets of hearts and lungs as well, so it is capable of running long distances without rest."
85,9,A peculiar POKéMON species with three heads. It vigorously races across grassy plains even in arid seasons with little rainfall.
85,10,"An odd species that is rarely found. The three heads respectively represent joy, sadness, and anger."
85,11,"Uses its three brains to execute complex plans. While two heads sleep, one head is said to stay awake."
85,12,"When DODUO evolves into this odd breed, one of its heads splits into two. It runs at nearly 40 mph."
85,15,"It collects data and plans three times as wisely, but it may think too much and fall into a state of immobility."
85,16,"If one of the heads gets to eat, the others will be satisfied, too, and they will stop squabbling."
85,17,"When Doduo evolves into this odd breed, one of its heads splits into two. It runs at nearly 40 mph."
85,23,An enemy that takes its eyes off any of the three heads--even for a second--will get pecked severely.
85,25,Watch out if Dodrio’s three heads are looking in three separate directions. It’s a sure sign that it is on its guard. Don’t go near this Pokémon if it’s being wary—it may decide to peck you.
85,26,"Apparently, the heads aren’t the only parts of the body that Dodrio has three of. It has three sets of hearts and lungs as well, so it is capable of running long distances without rest."
85,31,One of Doduo’s two heads splits to form a unique species. It runs close to 40 mph in prairies.
86,1,The protruding horn on its head is very hard.It is used for bashing through thick ice.
86,3,Loves freezing cold conditions. Relishes swimmingin a frigid cli­ mate of around 14F degrees.
86,4,"Although it can't walk well on land, it is a gracefulswimmer. It espe­ cially loves being in frigid seas."
86,5,"In daytime, it is often found asleep on the seabed inshallow waters. Its nostrils close while it swims."
86,6,The light blue fur that covers it keeps it protectedagainst the cold. It loves iceberg- filled oceans.
86,7,"SEEL hunts for prey in the frigid sea underneath sheets of ice. When it needs to breathe, it punchesa hole through the ice with the sharply protruding section of its head."
86,9,"SEEL hunt for prey in frigid, ice-covered seas. When it needs to breathe, it punches a hole through the ice with the sharply protruding section of its head."
86,10,"Covered with light blue fur, its hide is thick and tough. It is active in bitter cold of minus 40 degrees Fahrenheit."
86,11,The protruding horn on its head is very hard. It is used for bashing through thick icebergs.
86,12,A Pokémon that lives on icebergs. It swims in the sea using the point on its head to break up ice.
86,15,"Although it can’t walk well on land, it is a graceful swimmer. It especially loves being in frigid seas."
86,16,"In daytime, it is often found asleep on the seabed in shallow waters. Its nostrils close while it swims."
86,21,"The colder it gets, the better it feels. It joyfully swims around oceans so cold that they are filled with floating ice."
86,24,"Covered with light blue fur, its hide is thick and tough. It is active in bitter cold of -40 degrees Fahrenheit."
86,25,"Seel hunts for prey in the frigid sea underneath sheets of ice. When it needs to breathe, it punches a hole through the ice with the sharply protruding section of its head."
86,29,It has always been supposed that Seel live only in cold seas. Their having shown up in Alola is a mystery.
86,30,"Thanks to its thick fat, cold seas don’t bother it at all, but it gets tired pretty easily in warm waters."
86,31,Loves freezing-cold conditions. Relishes swimming in a frigid climate of around 14 degrees Fahrenheit.
87,1,Stores thermal energy in its body. Swims at asteady 8 knots even in intensely cold waters.
87,3,"Its entire body is a snowy-white. Unharmed by evenintense cold, it swims powerfully in icy waters."
87,4,"Its streamlined body has little drag in water.The colder the temperature, the friskier it gets."
87,5,It loves frigid seas with ice floes. It uses itslong tail to change swimming direction quickly.
87,6,"It sleeps under shallow ocean waters during theday, then looks for food at night when it's cold."
87,7,DEWGONG loves to snooze on bitterly cold ice. The sight of this POKéMON sleeping ona glacier was mistakenly thought to be a mermaid by a mariner long ago.
87,9,It loves to snooze on bitterly cold ice. The sight of this POKéMON sleeping on a glacier was mistakenly thought to be a mermaid by a mariner long ago.
87,10,"Its body is covered with a pure white fur. The colder the weather, the more active it becomes."
87,11,It stores thermal energy in the body. It swims at a steady eight knots even in intensely cold waters.
87,12,"In snow, the pure white coat covering its body obscures it from predators."
87,15,"Its streamlined body has little drag in water. The colder the temperature, the friskier it gets."
87,16,It loves frigid seas with ice floes. It uses its long tail to change swimming direction quickly.
87,21,"Its streamlined body has low resistance, and it swims around cold oceans at a speed of eight knots."
87,25,Dewgong loves to snooze on bitterly cold ice. The sight of this Pokémon sleeping on a glacier was mistakenly thought to be a mermaid by a mariner long ago.
87,29,"It swims through the ocean at a speed of eight knots, searching for Pokémon that will become its prey. It’s especially fond of Wishiwashi."
87,30,It sunbathes on the beach after meals. The rise in its body temperature helps its digestion.
87,31,"Its entire body is a snowy white. Unharmed by even intense cold, it swims powerfully in icy waters."
88,1,Appears in filthy areas. Thrives by sucking uppolluted sludge that is pumped out of factories.
88,3,Made of hardened sludge. It smells too putrid totouch. Even weeds won't grow in its path.
88,4,"As it moves, it loses bits of its body from whichnew GRIMER emerge. This worsens the stench around it."
88,5,"Wherever GRIMER has passed, so many germs areleft behind that no plants will ever grow again."
88,6,"When two of these POKéMON's bodies are combinedtogether, new poisons are created."
88,7,"GRIMER’s sludgy and rubbery body can be forced through any opening, however small it may be.This POKéMON enters sewer pipes to drink filthy wastewater."
88,8,GRIMER emerged from the sludge that settled on a polluted seabed. This POKéMON loves anything filthy.It constantly leaks a horribly germ- infested fluid from all over its body.
88,9,"Born from polluted sludge in the sea, GRIMER’s favorite food is anything filthy. They feed on wastewater pumped out from factories."
88,10,Sludge exposed to X rays from the moon transformed into GRIMER. It loves feeding on filthy things.
88,11,Appears in filthy areas. It thrives by sucking up polluted sludge that is pumped out of factories.
88,12,It was born when sludge in a dirty stream was exposed to the moon’s X-rays. It appears among filth.
88,15,"As it moves, it loses bits of its body, from which new GRIMER emerge. This worsens the stench around it."
88,16,"Wherever GRIMER has passed, so many germs are left behind that no plants will ever grow again."
88,21,"Born from sludge, these Pokémon now gather in polluted places and increase the bacteria in their bodies."
88,23,Sludge exposed to X-rays from the moon transformed into Grimer. It loves feeding on filthy things.
88,25,"Grimer’s sludgy and rubbery body can be forced through any opening, however small it may be. This Pokémon enters sewer pipes to drink filthy wastewater."
88,26,Grimer emerged from the sludge that settled on a polluted seabed. This Pokémon loves anything filthy. It constantly leaks a horribly germ-infested fluid from all over its body.
88,27,Its main source of food is the slimy industrial waste of factories. This Pokémon’s numbers have been decreasing in recent years.
88,28,"It was born from sludge transformed by exposure to X-rays from the moon. When its internal load of germs decreases, it dies."
88,29,"It was born from sludge on the ocean floor. In a sterile environment, the germs within its body can’t multiply, and it dies."
88,30,"The wastewater coming from factories is clean these days, so Grimer have nothing to eat. They’re said to be on the verge of extinction."
88,31,Made of congealed sludge. It smells too putrid to touch. Even weeds won’t grow in its path.
89,1,"Thickly covered with a filthy, vile sludge. Itis so toxic, even its footprints contain poison."
89,3,"Smells so awful, it can cause fainting. Throughdegeneration, it lost its sense of smell."
89,4,"They love to gath­ er in smelly areas where sludge ac­cumulates, making the stench around them worse."
89,5,Its body is made of a powerful poi­ son. Touching itaccidentally will cause a fever that requires bed rest.
89,6,"As it moves, a very strong poison leaks from it,making the ground there barren for three years."
89,7,From MUK’s body seeps a foul fluid that gives off a nose-bendingly horrible stench.Just one drop of this POKéMON’s body fluid can turn a pool stagnant and rancid.
89,8,"This POKéMON’s favorite food is anything that is repugnantly filthy. In dirty towns where people thinknothing of throwing away litter on the streets, MUK are certain to gather."
89,9,"It prefers warm and humid habitats. In the summertime, the toxic substances in its body intensify, making MUK reek like putrid kitchen garbage."
89,10,It is usually undetectable because it blends in with the ground. Touching it can cause terrible poisoning.
89,11,"Thickly covered with a filthy, vile sludge. It is so toxic, even its footprints contain poison."
89,12,A toxic fluid seeps from its body. The fluid instantly kills plants and trees on contact.
89,15,"They love to gather in smelly areas where sludge accumulates, making the stench around them worse."
89,16,Its body is made of a powerful poison. Touching it accidentally will cause a fever that requires bed rest.
89,21,"It’s so stinky! Muk’s body contains toxic elements, and any plant will wilt when it passes by."
89,25,From Muk’s body seeps a foul fluid that gives off a nose-bendingly horrible stench. Just one drop of this Pokémon’s body fluid can turn a pool stagnant and rancid.
89,26,"This Pokémon’s favorite food is anything that is repugnantly filthy. In dirty towns where people think nothing of throwing away litter on the streets, Muk are certain to gather."
89,27,"The stench it gives off will make your nose scrunch up. Still, there are Muk fans who think that’s a good thing."
89,28,"After recent environmental improvements, this Pokémon is now hardly seen at all. People speculate that it may go extinct at some point."
89,29,"Their food sources have decreased, and their numbers have declined sharply. Sludge ponds are being built to prevent their extinction."
89,30,"Because they scatter germs everywhere, they’ve long been targeted for extermination, leading to a steep decline in their population."
89,31,"Smells so awful, it can cause fainting. Through degeneration of its nose, it lost its sense of smell."
90,1,Its hard shell repels any kind of attack.It is vulnerable only when its shell is open.
90,3,"The shell can withstand any attack. However,when it is open, the tender body is exposed."
90,4,It swims facing backward by open­ ing and closingits two-piece shell. It is surprisingly fast.
90,5,Grains of sand trapped in its shells mix withits body fluids to form beautiful pearls.
90,6,"Clamping on to an opponent reveals its vulnerableparts, so it uses this move only as a last resort."
90,7,"At night, this POKéMON uses its broad tongue to burrow a hole in the seafloor sand and then sleep in it.While it is sleeping, SHELLDER closes its shell, but leaves its tongue hanging out."
90,9,"At night, it burrows a hole in the seafloor with its broad tongue to make a place to sleep. While asleep, it closes its shell, but leaves its tongue hanging out."
90,10,"It is encased in a shell that is harder than diamond. Inside, however, it is surprisingly tender."
90,11,Its hard shell repels any kind of attack. It is vulnerable only when its shell is open.
90,12,It swims backward by opening and closing its two shells. Its large tongue is always kept hanging out.
90,15,It swims facing backward by opening and closing its two-piece shell. It is surprisingly fast.
90,16,Grains of sand trapped in its shells mix with its body fluids to form beautiful pearls.
90,24,"Clamping on to an opponent reveals its vulnerable parts, so it uses this move only as a last resort."
90,25,"At night, this Pokémon uses its broad tongue to burrow a hole in the seafloor sand and then sleep in it. While it is sleeping, Shellder closes its shell, but leaves its tongue hanging out."
90,27,"The hardness of its shell surpasses the hardness of a diamond. In days gone by, people used the shells to make shields."
90,28,This Pokémon’s tongue is always hanging out. It uses its tongue with great dexterity to dig up sand from the seabed in its search for food.
90,29,"The sand that accumulates inside its shell eventually becomes a pearl. But the pearl gets in the way, so it spits it out and discards it."
90,30,"Even when its shell is closed, its tongue still hangs out. If you give its tongue a good yank, the shock will cause Shellder to open its shell."
90,31,"The shell can withstand any attack. However, when it is open, the tender body is exposed."
91,1,"When attacked, it launches its horns in quickvolleys. Its innards have never been seen."
91,3,"For protection, it uses its harder- than-diamondsshell. It also shoots spikes from the shell."
91,4,"Once it slams its shell shut, it is impossible toopen, even by those with superi­ or strength."
91,5,"CLOYSTER that live in seas with harsh tidal currentsgrow large, sharp spikes on their shells."
91,6,Even a missile can't break the spikes it uses tostab opponents. They're even hard­ er than its shell.
91,7,"CLOYSTER is capable of swimming in the sea. It does so by swallowing water, then jetting it out toward the rear.This POKéMON shoots spikes from its shell using the same system."
91,9,"It swims in the sea by swallowing water, then jetting it out toward the rear. The CLOYSTER shoots spikes from its shell using the same system."
91,10,"Its shell is extremely hard. It cannot be shattered, even with a bomb. The shell opens only when it is attacking."
91,11,"When attacked, it launches its horns in quick volleys. Its innards have never been seen."
91,12,It fights by keeping its shell tightly shut for protection and by shooting spikes to repel foes.
91,15,"Once it slams its shell shut, it is impossible to open, even by those with superior strength."
91,16,"CLOYSTER that live in seas with harsh tidal currents grow large, sharp spikes on their shells."
91,23,"Cloyster that live in seas with harsh tidal currents grow large, sharp spikes on their shells."
91,25,"Cloyster is capable of swimming in the sea. It does so by swallowing water, then jetting it out toward the rear. This Pokémon shoots spikes from its shell using the same system."
91,27,Its hard shell cannot be shattered—not even by a bomb. The contents of the shell remain unknown.
91,28,Excavation of the tombs of ancient hunting tribes has turned up many spears tipped with spikes that had fallen off this Pokémon’s shell.
91,29,"If areas of Cloyster’s very hard shell get damaged, those areas swell, gradually growing into large sharp spikes."
91,30,Slowpoke tails are its favorite food. It has even been known to come up on land to look for Slowpoke from time to time.
91,31,"For protection, it uses its harder-than-diamond shell. It also shoots spikes from the shell."
92,1,"Almost invisible, this gaseous POKéMON cloaksthe target and puts it to sleep without notice."
92,3,"Said to appear in decrepit, deserted buildings. It hasno real shape as it appears to be made of a gas."
92,4,"With its gas-like body, it can sneak into any place itdesires. However, it can be blown away by wind."
92,5,Its thin body is made of gas. It can envelop anopponent of any size and cause suffocation.
92,6,"It wraps its op­ ponent in its gas- like body, slowlyweakening its prey by poisoning it through the skin."
92,7,"GASTLY is largely composed of gaseous matter. When exposed to a strong wind, the gaseous body quickly dwindles away.Groups of this POKéMON cluster under the eaves of houses to escape the ravages of wind."
92,9,"When exposed to a strong wind, a GASTLY’s gaseous body quickly dwindles away. They cluster under the eaves of houses to escape the ravages of wind."
92,10,A being that exists as a thin gas. It can topple an Indian elephant by enveloping the prey in two seconds.
92,11,"Almost invisible, this gaseous POKéMON cloaks the target and puts it to sleep without notice."
92,12,"This Pokémon’s body is 95% made up of gases, which are blown away by strong gusts of wind."
92,13,A Pokémon born from poison gases. It defeats even the largest foes by enveloping them in gas.
92,14,"Born from gases, anyone would faint if engulfed by its gaseous body, which contains poison."
92,15,"With its gas-like body, it can sneak into any place it desires. However, it can be blown away by wind."
92,16,"Its body is made of gas. Despite lacking substance, it can envelop an opponent of any size and cause suffocation."
92,25,"Gastly is largely composed of gaseous matter. When exposed to a strong wind, the gaseous body quickly dwindles away. Groups of this Pokémon cluster under the eaves of houses to escape the ravages of wind."
92,27,"Should a strange light be seen flickering in an abandoned building, Gastly is lurking there."
92,28,"Although Gastly is barely visible, when it’s near, a faint sweet smell lingers."
92,29,It’s said that gas emanating from a graveyard was possessed by the grievances of the deceased and thus became a Pokémon.
92,30,Poisonous gas comprises 95% of its body. It’s said that the remaining 5% is made up of the souls of those who died from the gas.
92,31,"Said to appear in decrepit, deserted buildings. It has no real shape, as it appears to be made of a gas."
93,1,"Because of its ability to slip through blockwalls, it is said to be from an­ other dimension."
93,3,"By licking, it saps the victim's life. It causesshaking that won't stop until the victim's demise."
93,4,"In total darkness, where nothing is visible, HAUNTERlurks, silently stalking its next victim."
93,5,"Its tongue is made of gas. If licked, its victim startsshaking constantly until death even­ tually comes."
93,6,"It hides in the dark, planning to take the life ofthe next living thing that wanders close by."
93,7,"HAUNTER is a dangerous POKéMON. If one beckons you while floating in darkness, you must never approach it.This POKéMON will try to lick you with its tongue and steal your life away."
93,9,"If a HAUNTER beckons you while it is floating in darkness, don’t approach it. This POKéMON will try to lick you with its tongue and steal your life away."
93,10,"If you get the feeling of being watched in darkness when nobody is around, HAUNTER is there."
93,11,"Because of its ability to slip through block walls, it is said to be from another dimension."
93,12,It can slip through any obstacle. It lurks inside walls to keep an eye on its foes.
93,13,It licks with its gaseous tongue to steal the victim’s life force. It lurks in darkness for prey.
93,14,It likes to lurk in the dark and tap shoulders with a gaseous hand. Its touch causes endless shuddering.
93,15,"In total darkness, where nothing is visible, HAUNTER lurks, silently stalking its next victim."
93,16,"Its tongue is made of gas. If licked, its victim starts shaking constantly until death eventually comes."
93,23,"If you get the feeling of being watched in darkness when nobody is around, Haunter is there."
93,25,"Haunter is a dangerous Pokémon. If one beckons you while floating in darkness, you must never approach it. This Pokémon will try to lick you with its tongue and steal your life away."
93,27,It strikes at humans from total darkness. Those licked by its cold tongue grow weaker with each passing day until they die.
93,28,It fears the light and revels in the dark. It may be on the verge of extinction in cities that stay brightly lit at night.
93,29,"On moonless nights, Haunter searches for someone to curse, so it’s best not to go out walking around."
93,30,"It’s dangerous to go outside alone on nights when you’re feeling sad. Haunter will catch you, and you won’t be able to go back home."
93,31,"By licking, it saps the victim’s life. It causes shaking that won’t stop until the victim’s demise."
94,1,"Under a full moon, this POKéMON likes to mimicthe shadows of people and laugh at their fright."
94,3,A GENGAR is close by if you feel a sudden chill.It may be trying to lay a curse on you.
94,4,"It steals heat from its surround­ ings. If you feela sudden chill, it is certain that a GENGAR appeared."
94,5,"To steal the life of its target, it slips into theprey's shadow and silently waits for an opportunity."
94,6,"Hiding in people's shadows at night, it absorbs theirheat. The chill it causes makes the victims shake."
94,7,"Sometimes, on a dark night, your shadow thrown by a streetlight will suddenly and startlingly overtake you.It is actually a GENGAR running past you, pretending to be your shadow."
94,9,"Deep in the night, your shadow cast by a streetlight may suddenly overtake you. It is actually a GENGAR running past you, pretending to be your shadow."
